task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
933	fb/74f68b	38675335	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_3_2005-L001)	COMPLETED	0	2023-06-15 20:41:43.934	23m 15s	12m 29s	1888.7%	9.2 GB	20 GB	7.5 GB	6.8 GB
915	70/ce35d8	38675336	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_3_2005-L001)	COMPLETED	0	2023-06-15 20:41:54.120	23m 5s	12m 30s	1887.9%	9.2 GB	20.1 GB	7.5 GB	6.8 GB
1214	2a/286777	38675471	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.672	8m 55s	7m 28s	1897.4%	6.8 GB	21 GB	4.3 GB	3.5 GB
1215	ee/3f961f	38675472	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.700	8m 55s	7m 31s	1882.6%	6.8 GB	21 GB	4.3 GB	3.5 GB
1218	d3/5ec152	38675475	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.807	8m 55s	7m 29s	1893.6%	6.8 GB	21 GB	4.3 GB	3.5 GB
1219	4c/342334	38675476	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.829	8m 55s	7m 28s	1892.7%	7 GB	21 GB	4.3 GB	3.5 GB
1212	d8/dd07f0	38675468	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:55:33.789	10m	7m 32s	1878.3%	6.8 GB	21 GB	4.3 GB	3.5 GB
1213	5c/241cb7	38675469	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:55:33.813	10m	7m 33s	1875.3%	6.8 GB	21 GB	4.3 GB	3.5 GB
1216	67/b93eff	38675473	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.726	9m	7m 33s	1879.3%	6.8 GB	21 GB	4.3 GB	3.5 GB
1217	4b/679ec1	38675474	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.785	9m	7m 33s	1883.5%	6.8 GB	21 GB	4.3 GB	3.5 GB
1041	34/20c761	38675382	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:47:58.640	17m 40s	13m 9s	1903.9%	9.1 GB	21.2 GB	6.9 GB	6.3 GB
1015	98/91bd5d	38675377	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:47:13.939	18m 30s	13m 12s	1900.0%	9.1 GB	21.3 GB	6.9 GB	6.3 GB
1036	5b/2e163d	38675380	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:47:14.054	18m 30s	13m 14s	1899.8%	9.1 GB	21.3 GB	6.9 GB	6.3 GB
1046	ce/698250	38675383	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:48:03.643	17m 40s	13m 12s	1901.2%	9.1 GB	21.3 GB	6.9 GB	6.3 GB
1032	3d/2ceeec	38675378	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:47:13.959	18m 35s	13m 19s	1884.9%	9.1 GB	21.4 GB	6.9 GB	6.3 GB
1027	2e/354a1e	38675379	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:47:13.978	18m 35s	13m 19s	1883.6%	9.1 GB	21.2 GB	6.9 GB	6.3 GB
1101	80/5afe63	38675407	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:52:34.937	13m 34s	8m 10s	1889.0%	7.5 GB	20.4 GB	5.1 GB	4.3 GB
1102	d1/37b937	38675408	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:52:34.976	13m 34s	8m 7s	1897.4%	7.4 GB	20.4 GB	5.1 GB	4.3 GB
1054	1e/5f38c0	38675398	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:51:03.958	15m 10s	8m 15s	1872.0%	7.5 GB	20.6 GB	5.1 GB	4.3 GB
1055	e6/514d5b	38675400	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:51:04.036	15m 10s	8m 13s	1878.9%	7.5 GB	20.4 GB	5.1 GB	4.3 GB
1057	78/486253	38675401	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:51:04.130	15m 9s	8m 16s	1866.1%	7.5 GB	20.7 GB	5.1 GB	4.3 GB
1073	88/8e28a1	38675402	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:51:08.735	15m 5s	8m 15s	1871.1%	7.5 GB	20.3 GB	5.1 GB	4.3 GB
1087	06/b13939	38675405	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:52:34.157	13m 39s	8m 14s	1871.1%	7.5 GB	20.5 GB	5.1 GB	4.3 GB
1092	da/599493	38675406	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:52:34.383	13m 39s	8m 14s	1873.0%	7.5 GB	20.7 GB	5.1 GB	4.3 GB
1115	5e/3d6edc	38675410	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:52:35.017	13m 39s	8m 14s	1870.8%	7.5 GB	20.4 GB	5.1 GB	4.3 GB
1056	65/0578e2	38675399	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:51:03.997	15m 15s	8m 16s	1869.8%	7.6 GB	20.5 GB	5.1 GB	4.3 GB
1077	48/3267ba	38675403	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:51:08.800	15m 10s	8m 20s	1851.5%	7.5 GB	20.5 GB	5.1 GB	4.3 GB
1110	ad/ad4a11	38675409	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_1_2003-L001)	COMPLETED	0	2023-06-15 20:52:34.996	13m 44s	8m 16s	1864.8%	7.5 GB	20.7 GB	5.1 GB	4.3 GB
1225	5d/cdafb2	38675481	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.995	14m 15s	7m 20s	1883.3%	7.3 GB	21 GB	4.4 GB	3.6 GB
1224	13/8ab3c6	38675482	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:56:38.658	14m 10s	7m 17s	1892.7%	7.2 GB	21 GB	4.4 GB	3.6 GB
1226	74/d6e6db	38675487	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:58:43.613	12m 5s	7m 19s	1883.5%	7.2 GB	21 GB	4.4 GB	3.6 GB
1227	43/5c00f2	38675489	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:59:09.064	11m 40s	7m 16s	1894.6%	7.2 GB	21 GB	4.4 GB	3.6 GB
1228	6a/2029d8	38675491	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:59:33.709	11m 15s	7m 19s	1884.5%	7.2 GB	21 GB	4.4 GB	3.6 GB
1229	8e/6f57dd	38675492	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:59:33.761	11m 15s	7m 17s	1886.8%	7.2 GB	21 GB	4.4 GB	3.6 GB
1230	59/8bbd70	38675493	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:59:33.783	11m 15s	7m 21s	1877.0%	7.2 GB	21.1 GB	4.4 GB	3.6 GB
1232	47/9dea85	38675494	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:59:33.803	11m 15s	7m 20s	1881.0%	7.2 GB	21 GB	4.4 GB	3.6 GB
1231	78/1e9f03	38675495	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 20:59:38.646	11m 10s	7m 20s	1881.1%	7.2 GB	21.1 GB	4.4 GB	3.6 GB
1220	e6/fa706d	38675477	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.851	14m 25s	7m 28s	1892.8%	6.9 GB	21 GB	4.3 GB	3.5 GB
1221	94/b02436	38675478	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.876	14m 25s	7m 29s	1890.7%	6.9 GB	21 GB	4.3 GB	3.5 GB
1223	8e/16c5a9	38675480	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.969	14m 25s	7m 28s	1892.4%	6.9 GB	21 GB	4.3 GB	3.5 GB
1222	12/45ab0d	38675479	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_3_2016-L001)	COMPLETED	0	2023-06-15 20:56:33.927	14m 30s	7m 32s	1884.4%	6.8 GB	21 GB	4.3 GB	3.5 GB
1051	54/8235d7	38675396	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:51:03.844	20m 5s	13m 9s	1906.0%	9.1 GB	21.4 GB	6.9 GB	6.3 GB
1048	2f/b89ede	38675385	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:48:08.729	23m 5s	13m 11s	1899.9%	9.1 GB	21.4 GB	6.9 GB	6.3 GB
1049	c5/39d7e6	38675393	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:51:03.638	20m 10s	13m 13s	1896.6%	9.1 GB	21.2 GB	6.9 GB	6.3 GB
1050	d7/80c907	38675394	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:51:03.792	20m 10s	13m 15s	1895.1%	9.1 GB	21.2 GB	6.9 GB	6.3 GB
1052	cd/00afbd	38675395	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:51:03.823	20m 10s	13m 14s	1894.6%	9.1 GB	21.2 GB	6.9 GB	6.3 GB
1053	49/ce8055	38675397	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_3_2002-L001)	COMPLETED	0	2023-06-15 20:51:03.898	20m 10s	13m 14s	1895.5%	9.1 GB	21.2 GB	6.9 GB	6.3 GB
1121	fa/4d7239	38675417	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:52:39.287	19m 29s	14m 10s	1908.0%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1123	ba/6e25c5	38675423	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:53:28.823	18m 40s	14m 7s	1914.8%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1124	9a/069ec5	38675424	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:53:33.988	18m 35s	14m 6s	1921.3%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1126	ef/bc41f7	38675426	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:53:34.121	18m 35s	14m 10s	1909.5%	9.1 GB	21.3 GB	6.8 GB	6.1 GB
1116	c3/2e6e80	38675411	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:52:35.116	19m 39s	14m 12s	1908.2%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1118	ea/b3a4df	38675414	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:52:39.206	19m 34s	14m 14s	1900.2%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1120	e0/673db7	38675415	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:52:39.238	19m 34s	14m 11s	1906.9%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1119	e0/2b01dc	38675416	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:52:39.260	19m 34s	14m 12s	1906.2%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1122	14/118a13	38675418	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:52:44.118	19m 30s	14m 12s	1904.3%	9.1 GB	21.3 GB	6.8 GB	6.1 GB
1125	e9/bb7ebb	38675425	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:53:34.041	18m 40s	14m 13s	1903.3%	9.1 GB	21.3 GB	6.8 GB	6.1 GB
1127	5a/c3afa3	38675427	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:53:34.153	18m 40s	14m 13s	1906.0%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1117	55/a3cf5e	38675413	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_1_2018-L001)	COMPLETED	0	2023-06-15 20:52:39.065	19m 40s	14m 19s	1889.3%	9.1 GB	21.2 GB	6.8 GB	6.1 GB
1284	14/6f12c0	38675556	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:05:38.732	7m 15s	3m 54s	1813.2%	5.6 GB	20.9 GB	2.7 GB	1.9 GB
1286	e6/8b81ed	38675558	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:05:43.658	7m 10s	3m 54s	1818.9%	5.8 GB	20.9 GB	2.7 GB	1.9 GB
1285	1f/d010ec	38675559	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:05:43.699	7m 10s	3m 54s	1821.5%	5.6 GB	20.9 GB	2.7 GB	1.9 GB
1287	d7/0e18c3	38675560	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:05:43.739	7m 10s	3m 53s	1818.9%	5.7 GB	20.9 GB	2.7 GB	1.9 GB
1288	a0/0371b0	38675561	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:05:48.745	7m 5s	3m 54s	1819.6%	5.6 GB	20.9 GB	2.7 GB	1.9 GB
1289	64/7ce297	38675562	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:05:48.793	7m 5s	3m 55s	1806.8%	5.6 GB	20.9 GB	2.7 GB	1.9 GB
1290	7d/75cbef	38675564	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:06:08.718	6m 45s	3m 54s	1818.2%	5.6 GB	21 GB	2.7 GB	1.9 GB
1291	1a/543b1c	38675565	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:06:08.754	6m 45s	3m 55s	1814.4%	5.6 GB	21 GB	2.7 GB	1.9 GB
1293	d6/c0aab5	38675566	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:06:13.771	6m 40s	3m 54s	1818.1%	5.7 GB	21 GB	2.7 GB	1.9 GB
1292	66/6a6e84	38675567	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:06:13.843	6m 40s	3m 55s	1817.3%	5.6 GB	21 GB	2.7 GB	1.9 GB
1294	f3/3462b4	38675568	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:06:13.892	6m 40s	3m 54s	1817.1%	5.7 GB	20.9 GB	2.7 GB	1.9 GB
1295	3d/1280d8	38675569	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BELA_1_2004-L001)	COMPLETED	0	2023-06-15 21:06:13.926	6m 40s	3m 55s	1810.9%	5.6 GB	21 GB	2.7 GB	1.9 GB
1261	3b/73c5ab	38675533	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:18.742	8m 50s	4m 10s	1844.0%	5.5 GB	20.9 GB	2.8 GB	2 GB
1263	34/88b014	38675534	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:18.825	8m 50s	4m 11s	1836.8%	5.5 GB	20.9 GB	2.8 GB	2 GB
1260	83/930ed9	38675531	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:15.782	8m 58s	4m 14s	1813.2%	5.5 GB	21 GB	2.8 GB	2 GB
1262	fc/3d6e21	38675535	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:18.886	8m 55s	4m 13s	1824.5%	5.5 GB	20.9 GB	2.8 GB	2 GB
1264	0b/6be8b6	38675536	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:18.907	8m 55s	4m 12s	1826.9%	5.5 GB	20.9 GB	2.8 GB	2 GB
1265	4b/9c57d4	38675537	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:18.927	8m 55s	4m 12s	1829.8%	5.5 GB	20.9 GB	2.8 GB	2 GB
1266	55/222c14	38675538	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:19.588	8m 54s	4m 12s	1828.5%	5.5 GB	20.9 GB	2.8 GB	2 GB
1268	6c/51d7ff	38675539	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:19.608	8m 54s	4m 13s	1829.3%	5.5 GB	20.9 GB	2.8 GB	2 GB
1267	ca/e43f62	38675540	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:19.630	8m 54s	4m 12s	1838.0%	5.5 GB	20.9 GB	2.8 GB	2 GB
1269	99/933250	38675541	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:58.766	8m 15s	4m 13s	1828.2%	5.5 GB	20.9 GB	2.8 GB	2 GB
1271	38/b1b9fd	38675542	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:58.813	8m 15s	4m 15s	1813.3%	5.8 GB	20.9 GB	2.8 GB	2 GB
1270	ce/71c00f	38675543	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (VAST_2_1999-L001)	COMPLETED	0	2023-06-15 21:04:58.885	8m 15s	4m 13s	1830.6%	5.5 GB	20.9 GB	2.8 GB	2 GB
1248	dd/02b69e	38675520	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:14.644	11m 34s	6m 51s	1858.7%	6.7 GB	21 GB	4.3 GB	3.5 GB
1251	09/23b97e	38675523	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:14.750	11m 34s	6m 50s	1861.6%	6.7 GB	21 GB	4.3 GB	3.5 GB
1253	3f/fca217	38675525	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:14.815	11m 34s	6m 49s	1865.2%	6.8 GB	21.2 GB	4.3 GB	3.5 GB
1255	02/166b0c	38675526	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:14.840	11m 34s	6m 50s	1866.3%	6.7 GB	21.1 GB	4.3 GB	3.5 GB
1256	71/535754	38675528	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:15.669	11m 33s	6m 50s	1862.2%	6.6 GB	21 GB	4.3 GB	3.5 GB
